id,compound_name,is_super,slug,properties_count,image_url,min_price,max_price,min_unit_area,max_unit_area,available_bathrooms,available_bedrooms,developer_id,developer_name,developer_logo,area_id,area_name,sponsored,max_installment_years,min_down_payment,min_ready_by,properties_ids,sum_10_properties_min_price,lat,long,has_offer,has_launches,is_launch,offer_title,limited_time_offer,property_types,property_types_count
232,El Masyaf Ras el Hekma,False,232-el-masyaf-ras-el-hekma,14,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1768/medium_Rp3dR9iJRDmmjNZQ3unzQoiqrPiEz7.jpg,7327804,82329745,100,425,"[2, 3, 4, 5, 8]","[2, 3, 4, 5, 6]",66,M Squared,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/66/m_squared.jpg,3,North Coast,0,9,524604,2027-06-05,"[39408, 39409, 39411, 39413, 39414, 39416, 39417, 39853, 39854, 40142]",85704570,31.09351925,27.92921549,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse', 'Chalet', 'Cabin']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 2, 'total': 2, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 3, 'total': 3, 'rank': 4}, {'id': 5, 'name': 'Chalet', 'count': 7, 'total': 7, 'rank': 7}, {'id': 11, 'name': 'Cabin', 'count': 1, 'total': 1, 'rank': 8}]"
759,D.O.S.E ,False,759-dose-north-coast,13,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5569/medium_17.png,5299000,62868000,70,403,"[1, 2, 3, 5, 6, 7]","[1, 2, 3, 4, 5, 6]",224,Akam Alrajhi Developemnts,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/224/dev_logo.png,3,North Coast,0,8,264950,2027-08-30,"[39032, 39037, 39038, 39039, 39041, 39042, 39044, 39046, 39047, 39859]",76401700,31.06626112,28.33788417,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}, {'id': 5, 'name': 'Chalet', 'count': 2, 'total': 2, 'rank': 7}]"
439,Citadel Commercial Complex,False,439-citadel-commercial-complex,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2613/medium_cit4.jpg,6525000,12657000,72,135,[0],[0],120,Sorouh Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/120/logo.jpg,9,New Capital City,0,4,652500,2026-03-30,"[12953, 12955, 41355]",47149000,30.01884954,31.73915863,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 3, 'total': 3, 'rank': 10}]"
735,Majesty Bay El Galala Lasirena,False,735-majesty-bay-el-galala-lasirena,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/735/Screenshot_3.png,7000000,7350000,140,140,[2],[3],215,Lasirena Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/215/logo.png,4,Ain Sokhna,0,6,1050000,2026-03-30,[32018],14350000,29.47191526,32.45186418,False,False,False,,True,['Chalet'],"[{'id': 5, 'name': 'Chalet', 'count': 1, 'total': 1, 'rank': 7}]"
657,Sofitel Oia Towers,False,657-sofitel-oia-towers,17,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/4279/medium_soditel_2.jpeg,7020000,501220000,45,1319,"[0, 1, 3, 4]","[0, 1, 2, 3, 4]",99,EDGE HOLDING,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/99/CCKHvxDzfYJaxIFchIzw3hc2tOpzOTlogo.png,9,New Capital City,0,7,702000,2026-06-30,"[21289, 21290, 21291, 21292, 21293, 21294, 21295, 21297, 21298, 21299]",85029000,29.99651928,31.7294472,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 2, 'total': 2, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 4, 'total': 4, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 6, 'total': 6, 'rank': 12}]"
752,Seazen,False,752-seazen,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5487/medium_1.png,7319000,44971000,110,475,"[2, 4, 6, 7, 8]","[3, 5, 6, 7]",217,Al Qamzi Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/217/qamzi_dev.jpg,3,North Coast,0,8,731900,2027-06-30,"[40704, 40705, 40706, 41206, 41207, 41361, 41362]",120293000,31.06540301,28.19033878,False,False,False,,True,"['Villa', 'Townhouse', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 4, 'total': 4, 'rank': 2}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}, {'id': 5, 'name': 'Chalet', 'count': 2, 'total': 2, 'rank': 7}]"
788,masaya ,False,788-masaya,17,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6997/medium_type_R.png,7328200,54487000,138,365,"[2, 3, 4, 6, 7]","[3, 4, 6]",216,EGYGAB,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/216/Egy-Gab-Developments-19961-372x300.jpg,3,North Coast,0,9,732820,2027-12-31,"[38803, 38804, 38805, 38811, 38813, 38819, 38820, 38821, 40415, 40416]",83298030,30.9689002,28.7362599,False,False,False,,True,"['Villa', 'Twinhouse', 'Duplex', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 3, 'name': 'Duplex', 'count': 6, 'total': 6, 'rank': 5}, {'id': 5, 'name': 'Chalet', 'count': 7, 'total': 7, 'rank': 7}]"
488,Tonino Lamborghini Residences ,False,488-tonino-lamborghini-residences-new-capital,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3045/medium_4.jpg,8060000,10582000,164,195,[3],[3],136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,9,New Capital City,0,9,806000,2026-03-30,"[32365, 32366, 32367, 32368, 35351, 35352]",83300000,29.96084642,31.70165062,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 6, 'total': 6, 'rank': 1}]"
460,Rare,False,460-rare,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2842/medium_image__1_.jpg,8226000,8226000,196,196,[3],[3],191,Al Ahly Sabbour Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/191/WhatsApp_Image_2023-07-05_at_2.44.36_PM.jpeg,10,Mostakbal City,0,7,822600,2027-01-30,[38730],8226000,30.05167383,31.64719104,False,False,False,,True,['Townhouse'],"[{'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}]"
692,Direction White ,False,692-direction-white-north-coast,27,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/692/Screenshot_2023-05-28_215113.png,8343000,47430000,194,589,"[2, 3, 4, 5, 6]","[3, 4, 5]",207,Arabella,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/207/Screenshot_2023-06-20_173258.png,3,North Coast,0,7,1251450,2025-03-15,"[13017, 13027, 13028, 16977, 36026, 36044, 36061, 36062, 36067, 36806]",86755399,31.08666578,28.09196693,False,False,False,,True,"['Villa', 'Twinhouse', 'Duplex', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 3, 'name': 'Duplex', 'count': 5, 'total': 5, 'rank': 5}, {'id': 5, 'name': 'Chalet', 'count': 18, 'total': 18, 'rank': 7}]"
761,The Med ,True,761-the-med-north-coast,18,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/761/Screenshot_2023-05-28_213749.png,8399000,94208000,127,767,"[2, 3, 5, 6, 7, 8]","[2, 3, 4, 5, 6]",225,People & Places,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/225/the_med.png,3,North Coast,0,8,419950,2027-06-30,"[34947, 34952, 34954, 34955, 34959, 34960, 34961, 37056, 37424, 37425]",106345000,31.1781898,27.66124623,True,False,False,,True,"['Villa', 'Townhouse', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 12, 'total': 12, 'rank': 2}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}, {'id': 5, 'name': 'Chalet', 'count': 5, 'total': 5, 'rank': 7}]"
921,Maxim Canal Residence,False,921-maxim-canal-residence,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/921/Screenshot_1.png,9425594,33101080,197,481,"[3, 4, 7]","[2, 3, 5]",26,Maxim Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/26/mc7p10kWvCjCIWSsjk9vRkGuhgbOMZlogo.png,13,Port Said,0,7,942560,2027-01-01,"[35928, 35929, 35930, 35931]",135941964,31.26372417,32.31250911,False,False,False,,True,[],[]
789,Marsa Baghush,False,789-marssa-baghoush,14,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/789/CAM07_-_TERRACE_VIEW_-_F150_copy_2.jpg,9500000,45000000,130,325,"[2, 3, 4, 5]","[2, 3, 4, 5]",239,Shehab Mazhar,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/239/440c5e161898725.Y3JvcCw3MjksNTcwLDQ2LDU0.jpg,3,North Coast,0,7,475000,2027-07-30,"[38129, 38132, 38133, 38136, 38137, 38139, 38142, 38143, 38147, 41964]",107600000,31.07689346,28.27649414,True,False,False,,True,"['Villa', 'Twinhouse', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 5, 'name': 'Chalet', 'count': 10, 'total': 10, 'rank': 7}]"
810,Le Gray Beach Hotel and Residences,False,810-le-gray-beach-hotel-and-residences,14,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/810/le_gray_13.png,10044000,22386000,126,324,"[2, 3, 4]","[2, 3]",225,People & Places,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/225/the_med.png,3,North Coast,0,8,502200,2027-06-30,"[38734, 39214, 40502, 40752, 41403, 41404, 41519, 41520, 41521, 41522]",131001000,30.99984125,28.70815861,False,False,False,,True,"['Apartment', 'Villa', 'Duplex', 'Penthouse']","[{'id': 21, 'name': 'Apartment', 'count': 5, 'total': 5, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 3, 'name': 'Duplex', 'count': 5, 'total': 5, 'rank': 5}, {'id': 4, 'name': 'Penthouse', 'count': 2, 'total': 2, 'rank': 6}]"
221,The Waterway North Coast,False,221-the-waterway-north-coast,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7364/medium_1.jpg,10328000,26649000,132,320,"[3, 4, 5]","[2, 3, 4]",64,The Waterway Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/64/the_waterway_developments_logo.jpeg,3,North Coast,0,6,1032800,2027-02-27,"[39430, 39673, 40515, 42512, 42513]",189715000,31.0715553,28.346708,False,False,False,,True,"['Twinhouse', 'Townhouse', 'Duplex', 'Penthouse', 'Chalet']","[{'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 2, 'total': 2, 'rank': 4}, {'id': 3, 'name': 'Duplex', 'count': 1, 'total': 1, 'rank': 5}, {'id': 4, 'name': 'Penthouse', 'count': 1, 'total': 1, 'rank': 6}, {'id': 5, 'name': 'Chalet', 'count': 1, 'total': 1, 'rank': 7}]"
545,Granvia Mall Serrano,,545-granvia-mall-serrano,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3376/medium_1.jpg,10397000,25760000,65,214,[0],[0],136,New Plan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/136/dev_logo.jpg,9,New Capital City,0,6,1039700,2025-03-06,"[6307, 32398, 32399, 36146]",70722000,29.95269427,31.71922446,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 4, 'total': 4, 'rank': 12}]"
757,Azha North Coast Ras El Hekma,True,757-azha-north-coast-ras-el-hekma,8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5542/medium_azha_northcoast_images_3.png,10591000,33107000,127,330,"[3, 4, 5, 6]","[2, 3, 4, 5]",36,Madaar Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/36/madaar_dev_logo.png,3,North Coast,0,8,529550,2027-03-31,"[32873, 32874, 32878, 37096, 41321, 41322, 41411, 41413]",209597000,31.09190917,27.9274139,False,False,False,,True,"['Villa', 'Twinhouse', 'Duplex', 'Chalet']","[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 3, 'name': 'Duplex', 'count': 2, 'total': 2, 'rank': 5}, {'id': 5, 'name': 'Chalet', 'count': 3, 'total': 3, 'rank': 7}]"
1002,Beach chalets - Seashore,False,1002-beach-chalets-seashore,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/1002/seashore_-_beach_chalets_2.jpg,11600000,12720000,130,130,[2],[3],15,Hyde Park,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/15/QwyW57CkvlEWufmwf7K8z9UBE3rjpHlogo.jpg,3,North Coast,0,8,580000,2027-08-31,"[39253, 39927]",24320000,,,False,False,False,,True,['Chalet'],"[{'id': 5, 'name': 'Chalet', 'count': 2, 'total': 2, 'rank': 7}]"
123,Swan Lake El Gouna,,123-swan-lake-el-gouna,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/663/medium_13arUBj8RN8ld2Hx47H8Rd5vcwp1qQ.jpg,12250000,12250000,135,179,"[2, 3]",[3],22,Hassan Allam Properties,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/22/wUt0R6u20LUvrDjGQ3suz35ZAspNQoScreen-Shot-2018-02-15-at-9.58.43-AM-750x370.png,5,El Gouna,0,4,1837500,2023-06-30,"[28565, 34871]",12250000,27.40560288,33.65855164,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 2, 'total': 2, 'rank': 1}]"
387,Caesar Bay,,387-caesar-bay-north-coast,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2182/medium_8lo1tIxRiK3qvwSrwRrTFWfmuAjFj2.jpg,16000000,35000000,182,350,"[4, 5]","[3, 4, 5]",100,Mediterranean Company for Touristic Investment,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/100/Metico.png,3,North Coast,0,5,3200000,2023-09-30,"[39307, 39308, 39309]",212000000,31.08388481,28.01768806,False,False,False,,True,"['Villa', 'Twinhouse']","[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}]"
819,Palm Hills New Alamein Mall,False,819-palm-hills-new-alamein-mall,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/819/Screenshot_2023-05-28_150045.png,18282000,53076000,157,369,,[0],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,3,North Coast,0,6,1828200,2025-06-29,"[26488, 26491, 26492, 26493, 26494, 35064]",286999997,31.00263222,28.65106402,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 6, 'total': 6, 'rank': 12}]"
637,Ashgar Residence,False,637-ashgar-residence,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/3734/medium_logo.jpg,18828000,18828000,349,349,[3],[3],189,IGI Real Estate,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/189/dev.jpg,1,6th of October City,0,5,2071080,2023-12-30,[41331],18828000,29.95481371,31.06827378,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}]"
800,Mountain View 4,False,800-mountain-view-4,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5830/medium_5.jpg,19502364,19502364,245,245,[3],[3],6,DMG,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/6/DMG.jpg,1,6th of October City,0,7,1950237,2024-05-30,[35719],19502364,29.98766066,31.08102607,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}]"
407,Al Karma Gates,False,407-al-karma-gates,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2338/medium_ckIz7WrzQn5dmIQWTzuQpJN4Ag6jAS.jpg,19626209,24084823,295,414,[5],"[3, 4]",108,AlKarma Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/108/al_karma_dev.jpg,1,6th of October City,0,5,2943932,2027-02-08,"[41444, 41445, 41446]",64961310,30.05812042,30.98278896,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}]"
55,Palm Hills Katameya,False,55-palm-hills-katameya,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/342/medium_lXjqWrzNtKpIm3Qhlvcl7BSZd6e3PV.jpg,61112625,61112625,463,463,[4],[5],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,2,New Cairo,0,8,6111263,2020-12-30,[13134],61112625,30.03103167,31.53765462,False,False,False,,True,"['Villa', 'Twinhouse']","[{'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 3, 'total': 3, 'rank': 3}]"
21,Caesar,,21-caesar,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/587/medium_sHpKyow66gNZGMEV5hdIwLHwMmM7t9.jpg,37309000,75194000,305,546,"[4, 6, 8]","[4, 5, 6, 7]",8,SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/8/Sodic.jpg,3,North Coast,0,6,3730900,2026-09-30,"[40873, 40874, 40875, 40876]",380911000,31.08759681,28.01139024,False,False,False,,True,"['Villa', 'Twinhouse']","[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}]"
731,Nile Pearl  Tower,,731-nile-pearl-tower,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5379/medium_1.png,42878000,57299000,415,430,"[5, 6]",[3],87,Saudi Egyptian Developers (SED),https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/87/fBGXFwahtIJhcyZL8WGUUV7cOkat6yea2de87b-124f-4f50-8f67-6a8dbec8fd53.jpg,22,Maadi,0,5,4287800,2023-01-30,"[29103, 29104]",243906000,29.95292667,31.26395166,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 2, 'total': 2, 'rank': 1}]"
340,Golf Central ,,340-golf-central-6th-october,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1949/medium_BCGruAskJuxiviXrgJuPKCZTga0hlW.jpg,71072928,81080976,1631,1868,,[0],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,1,6th of October City,0,6,7107293,2023-06-29,"[30159, 30160, 30161]",226629399,29.99474938,31.04169654,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 2, 'total': 2, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 1, 'total': 1, 'rank': 12}]"
516,Mizar Tower,False,516-mizar-tower,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/516/Screenshot_2023-05-25_160630.png,682000,682000,31,31,[0],[0],145,Zodiac Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/145/Zodiac.jpg,9,New Capital City,0,9,204600,2025-12-31,[4753],682000,29.99731372,31.73596144,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}]"
794,De joya 1 strip mall ,False,794-dejoya-1-strip-mall,23,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/794/1.png,954000,32016000,14,290,[0],[0],138,Taj Misr Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/138/taj_misr_developments.jpg,9,New Capital City,0,10,143100,2025-10-31,"[20161, 20168, 20177, 26227, 29051, 29053, 29054, 29055, 29056, 29348]",13086000,29.9655461,31.7722514,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 5, 'total': 5, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 6, 'total': 6, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 12, 'total': 12, 'rank': 12}]"
866,Cyan Ras Sudr,False,866-cyan-ras-sudr,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/866/cyan_ras_sudr.png,1001000,1251000,84,84,"[1, 2]",[2],167,Empire State Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/167/dev_logo.jpg,19,Ras Sudr,0,8,100100,2026-10-31,"[32846, 32847, 32848]",3429900,29.7361608,32.6966623,False,False,False,,True,['Chalet'],"[{'id': 5, 'name': 'Chalet', 'count': 3, 'total': 3, 'rank': 7}]"
